ensemble,case,b,n,s,pressure_hpa,initial_zonal_wind_at_jet_core_m_s-1,initial_eady_growth_rate_day-1,initial_jet_core_latitude_deg
u30,BCwave_b15_u30_n1_s-10,1.5,1,-10,100.0,10.19057977464464,0.2772080800361136,34.5
u30,BCwave_b15_u30_n1_s-10,1.5,1,-10,150.0,17.908114099502562,0.43445349628541186,34.5
u30,BCwave_b15_u30_n1_s-10,1.5,1,-10,200.0,23.793454535802205,0.43471739491933237,34.5
u30,BCwave_b15_u30_n1_s-10,1.5,1,-10,250.0,27.5819065729777,0.3179672332122243,34.5
u30,BCwave_b15_u30_n1_s-10,1.5,1,-10,300.0,29.544939300749036,0.15156348540480233,34.5
u30,BCwave_b15_u30_n1_s-10,1.5,1,-10,400.0,29.473875464333428,0.1954112738696117,34.5
u30,BCwave_b15_u30_n1_s-10,1.5,1,-10,500.0,26.13464625676473,0.47836034351237583,34.5
u30,BCwave_b15_u30_n1_s-10,1.5,1,-10,600.0,21.222590981589423,0.6772108989751998,34.5
u30,BCwave_b15_u30_n1_s-10,1.5,1,-10,700.0,15.723961965243022,0.7972750031861512,34.5
u30,BCwave_b15_u30_n1_s-10,1.5,1,-10,850.0,7.50043045812183,0.8961375968369549,34.5
u30,BCwave_b15_u30_n1_s-10,1.5,1,-10,925.0,3.6397014213932883,0.933927952105703,34.5
u30,BCwave_b15_u30_n1_s-10,1.5,1,-10,975.0,1.196440080139372,0.9399504232767989,34.5
u30,BCwave_b15_u30_n1_s-10,1.5,1,-10,1000.0,0.018833230697296383,0.9336384702649696,34.5
u30,BCwave_b15_u30_n1_s-5,1.5,1,-5,10.0,0.031113460243796,0.07254244822043135,39.5
u30,BCwave_b15_u30_n1_s-5,1.5,1,-5,50.0,2.584362276395162,0.12845877321131768,39.5
u30,BCwave_b15_u30_n1_s-5,1.5,1,-5,100.0,10.192514896392822,0.31391358668503766,39.5
u30,BCwave_b15_u30_n1_s-5,1.5,1,-5,150.0,17.909720844692654,0.48532401437450207,39.5
u30,BCwave_b15_u30_n1_s-5,1.5,1,-5,200.0,23.794688744015165,0.47105254095571486,39.5
u30,BCwave_b15_u30_n1_s-5,1.5,1,-5,250.0,27.58289049466451,0.33573713956091117,39.5
u30,BCwave_b15_u30_n1_s-5,1.5,1,-5,300.0,29.54584683842129,0.15740605174690114,39.5
u30,BCwave_b15_u30_n1_s-5,1.5,1,-5,400.0,29.47505456606547,0.2010691726990891,39.5
u30,BCwave_b15_u30_n1_s-5,1.5,1,-5,500.0,26.136335187488132,0.49842727233205997,39.5
u30,BCwave_b15_u30_n1_s-5,1.5,1,-5,600.0,21.224515416887073,0.7232806042191446,39.5
u30,BCwave_b15_u30_n1_s-5,1.5,1,-5,700.0,15.72572877407074,0.8748076521091627,39.5
u30,BCwave_b15_u30_n1_s-5,1.5,1,-5,850.0,7.501679133044349,1.0148739570878225,39.5
u30,BCwave_b15_u30_n1_s-5,1.5,1,-5,925.0,3.6407050636079576,1.0681202086364334,39.5
u30,BCwave_b15_u30_n1_s-5,1.5,1,-5,975.0,1.1972812195618947,1.0787554520119722,39.5
u30,BCwave_b15_u30_n1_s-5,1.5,1,-5,1000.0,0.019762053097858574,1.0726609181090645,39.5
u30,BCwave_b15_u30_n1_s0,1.5,1,0,10.0,0.03164901052211159,0.07988110107872107,44.5
u30,BCwave_b15_u30_n1_s0,1.5,1,0,50.0,2.585663013988071,0.14247516896939375,44.5
u30,BCwave_b15_u30_n1_s0,1.5,1,0,100.0,10.194030719333226,0.34925325062797097,44.5
u30,BCwave_b15_u30_n1_s0,1.5,1,0,150.0,17.910677157508,0.5317095473631902,44.5
u30,BCwave_b15_u30_n1_s0,1.5,1,0,200.0,23.795031367407905,0.49997585305810516,44.5
u30,BCwave_b15_u30_n1_s0,1.5,1,0,250.0,27.58282838927375,0.34783456785334765,44.5
u30,BCwave_b15_u30_n1_s0,1.5,1,0,300.0,29.54564734564887,0.16076423155599595,44.5
u30,BCwave_b15_u30_n1_s0,1.5,1,0,400.0,29.475224839316475,0.20373461651331187,44.5
u30,BCwave_b15_u30_n1_s0,1.5,1,0,500.0,26.13726153903537,0.5101023079405677,44.5
u30,BCwave_b15_u30_n1_s0,1.5,1,0,600.0,21.225898848639595,0.7559836885935536,44.5
u30,BCwave_b15_u30_n1_s0,1.5,1,0,700.0,15.727140861087376,0.9379410079963074,44.5
u30,BCwave_b15_u30_n1_s0,1.5,1,0,850.0,7.502716908189986,1.1264542071151014,44.5
u30,BCwave_b15_u30_n1_s0,1.5,1,0,925.0,3.6414854844411213,1.2011489282691006,44.5
u30,BCwave_b15_u30_n1_s0,1.5,1,0,975.0,1.197923222515318,1.219018928665589,44.5
u30,BCwave_b15_u30_n1_s0,1.5,1,0,1000.0,0.020479873211382307,1.2135693429739483,44.5
u30,BCwave_b15_u30_n1_s5,1.5,1,5,10.0,0.03294223044714373,0.08659023980622489,49.5
u30,BCwave_b15_u30_n1_s5,1.5,1,5,50.0,2.5880410260624354,0.15566495524235152,49.5
u30,BCwave_b15_u30_n1_s5,1.5,1,5,100.0,10.196520744429694,0.3829374202483479,49.5
u30,BCwave_b15_u30_n1_s5,1.5,1,5,150.0,17.912357404496934,0.5734113520321126,49.5
u30,BCwave_b15_u30_n1_s5,1.5,1,5,200.0,23.79583061006334,0.5225411986253631,49.5
u30,BCwave_b15_u30_n1_s5,1.5,1,5,250.0,27.58301958507962,0.35575667631222546,49.5
u30,BCwave_b15_u30_n1_s5,1.5,1,5,300.0,29.545564900504218,0.16247056621180564,49.5
u30,BCwave_b15_u30_n1_s5,1.5,1,5,400.0,29.475412628385754,0.2045543749595604,49.5
u30,BCwave_b15_u30_n1_s5,1.5,1,5,500.0,26.138262462615966,0.5160043687182578,49.5
u30,BCwave_b15_u30_n1_s5,1.5,1,5,600.0,21.227523777219986,0.7777083258827976,49.5
u30,BCwave_b15_u30_n1_s5,1.5,1,5,700.0,15.728973624441359,0.9865941457205075,49.5
u30,BCwave_b15_u30_n1_s5,1.5,1,5,850.0,7.504552292823791,1.227619596244412,49.5
u30,BCwave_b15_u30_n1_s5,1.5,1,5,925.0,3.6432945509751637,1.3305794913725533,49.5
u30,BCwave_b15_u30_n1_s5,1.5,1,5,975.0,1.1997218168444104,1.360581608205171,49.5
u30,BCwave_b15_u30_n1_s5,1.5,1,5,1000.0,0.022519078283111563,1.3576502496561709,49.5
u30,BCwave_b15_u30_n1_s10,1.5,1,10,10.0,0.03446398001397029,0.09262468010447161,54.5
u30,BCwave_b15_u30_n1_s10,1.5,1,10,50.0,2.590305405192905,0.16788075419876017,54.5
u30,BCwave_b15_u30_n1_s10,1.5,1,10,100.0,10.198453124364217,0.41460798778922237,54.5
u30,BCwave_b15_u30_n1_s10,1.5,1,10,150.0,17.91309996181064,0.6103490939531646,54.5
u30,BCwave_b15_u30_n1_s10,1.5,1,10,200.0,23.795376337899103,0.5398592708839057,54.5
u30,BCwave_b15_u30_n1_s10,1.5,1,10,250.0,27.581729883617825,0.3607114600851782,54.5
u30,BCwave_b15_u30_n1_s10,1.5,1,10,300.0,29.54386224216885,0.16312547278619344,54.5
u30,BCwave_b15_u30_n1_s10,1.5,1,10,400.0,29.473980474472047,0.20428425304940273,54.5
u30,BCwave_b15_u30_n1_s10,1.5,1,10,500.0,26.137847089767455,0.5182206175222802,54.5
u30,BCwave_b15_u30_n1_s10,1.5,1,10,600.0,21.227970298131307,0.7913680657144392,54.5
u30,BCwave_b15_u30_n1_s10,1.5,1,10,700.0,15.729900524351333,1.0227920810844708,54.5
u30,BCwave_b15_u30_n1_s10,1.5,1,10,850.0,7.505804586410522,1.3172249899893613,54.5
u30,BCwave_b15_u30_n1_s10,1.5,1,10,925.0,3.6447034537792207,1.4551978713049984,54.5
u30,BCwave_b15_u30_n1_s10,1.5,1,10,975.0,1.2012415455447303,1.503917353084385,54.5
u30,BCwave_b15_u30_n1_s10,1.5,1,10,1000.0,0.024422399743209807,1.5065749649548168,54.5
u30,BCwave_b15_u30_n3_s-10,1.5,3,-10,10.0,0.030660514960375924,0.06453092059855457,34.5
u30,BCwave_b15_u30_n3_s-10,1.5,3,-10,50.0,2.5789750794569652,0.11375034013326574,34.5
u30,BCwave_b15_u30_n3_s-10,1.5,3,-10,100.0,10.175290115674336,0.2774927669686288,34.5
u30,BCwave_b15_u30_n3_s-10,1.5,3,-10,150.0,17.881212139129637,0.43325400579438694,34.5
u30,BCwave_b15_u30_n3_s-10,1.5,3,-10,200.0,23.757684055964152,0.42950214468103465,34.5
u30,BCwave_b15_u30_n3_s-10,1.5,3,-10,250.0,27.54042544364929,0.3114992974597061,34.5
u30,BCwave_b15_u30_n3_s-10,1.5,3,-10,300.0,29.500509023666382,0.14763746930738564,34.5
u30,BCwave_b15_u30_n3_s-10,1.5,3,-10,400.0,29.429581880569458,0.18970446133062105,34.5
u30,BCwave_b15_u30_n3_s-10,1.5,3,-10,500.0,26.09541808234321,0.46613464671566546,34.5
u30,BCwave_b15_u30_n3_s-10,1.5,3,-10,600.0,21.19080464575026,0.6647301762888318,34.5
u30,BCwave_b15_u30_n3_s-10,1.5,3,-10,700.0,15.70046383274926,0.7886377299734323,34.5
u30,BCwave_b15_u30_n3_s-10,1.5,3,-10,850.0,7.4892993754810755,0.895096291058903,34.5
u30,BCwave_b15_u30_n3_s-10,1.5,3,-10,925.0,3.634379016690784,0.936707058629979,34.5
u30,BCwave_b15_u30_n3_s-10,1.5,3,-10,975.0,1.194788827498754,0.9445782707203115,34.5
u30,BCwave_b15_u30_n3_s-10,1.5,3,-10,1000.0,0.018934618934554236,0.9387786057178826,34.5
u30,BCwave_b15_u30_n3_s-5,1.5,3,-5,10.0,0.031187582461300028,0.07244131129452631,39.5
u30,BCwave_b15_u30_n3_s-5,1.5,3,-5,50.0,2.5808116177717846,0.12825464050075713,39.5
u30,BCwave_b15_u30_n3_s-5,1.5,3,-5,100.0,10.17828503979577,0.31341821543731385,39.5
u30,BCwave_b15_u30_n3_s-5,1.5,3,-5,150.0,17.88465083969964,0.48484623285314116,39.5
u30,BCwave_b15_u30_n3_s-5,1.5,3,-5,200.0,23.761342435412935,0.47097358441729154,39.5
u30,BCwave_b15_u30_n3_s-5,1.5,3,-5,250.0,27.544224543041654,0.33583839674738475,39.5
u30,BCwave_b15_u30_n3_s-5,1.5,3,-5,300.0,29.504436757829453,0.1574961369495266,39.5
u30,BCwave_b15_u30_n3_s-5,1.5,3,-5,400.0,29.433762009938558,0.20123616386140203,39.5
u30,BCwave_b15_u30_n3_s-5,1.5,3,-5,500.0,26.09975847668118,0.498894826787986,39.5
u30,BCwave_b15_u30_n3_s-5,1.5,3,-5,600.0,21.19485345946418,0.7239095434973194,39.5
u30,BCwave_b15_u30_n3_s-5,1.5,3,-5,700.0,15.70380871825748,0.8753291481938499,39.5
u30,BCwave_b15_u30_n3_s-5,1.5,3,-5,850.0,7.4913169675403175,1.0148306209077653,39.5
u30,BCwave_b15_u30_n3_s-5,1.5,3,-5,925.0,3.6357560488912792,1.0676629464424674,39.5
u30,BCwave_b15_u30_n3_s-5,1.5,3,-5,975.0,1.1957670632335875,1.0774480367397017,39.5
u30,BCwave_b15_u30_n3_s-5,1.5,3,-5,1000.0,0.019933962266511823,1.0707074730185069,39.5
u30,BCwave_b15_u30_n3_s0,1.5,3,0,10.0,0.03171338788363048,0.0797865754858798,44.5
u30,BCwave_b15_u30_n3_s0,1.5,3,0,50.0,2.5821602364381153,0.14195010135786942,44.5
u30,BCwave_b15_u30_n3_s0,1.5,3,0,100.0,10.180022830433316,0.34759715500282073,44.5
u30,BCwave_b15_u30_n3_s0,1.5,3,0,150.0,17.88603842523363,0.532174815261319,44.5
u30,BCwave_b15_u30_n3_s0,1.5,3,0,200.0,23.762310224109225,0.5058863234167089,44.5
u30,BCwave_b15_u30_n3_s0,1.5,3,0,250.0,27.544933732350668,0.3547270970286552,44.5
u30,BCwave_b15_u30_n3_s0,1.5,3,0,300.0,29.50508205625746,0.16470373517875586,44.5
u30,BCwave_b15_u30_n3_s0,1.5,3,0,400.0,29.43476398785909,0.20930747313552842,44.5
u30,BCwave_b15_u30_n3_s0,1.5,3,0,500.0,26.10136931207445,0.5229283578118604,44.5
u30,BCwave_b15_u30_n3_s0,1.5,3,0,600.0,21.196757555007935,0.7709379466718898,44.5
u30,BCwave_b15_u30_n3_s0,1.5,3,0,700.0,15.70558426645067,0.9498620238233073,44.5
u30,BCwave_b15_u30_n3_s0,1.5,3,0,850.0,7.492516946792603,1.127706355151501,44.5
u30,BCwave_b15_u30_n3_s0,1.5,3,0,925.0,3.6366235746277704,1.1953174715463095,44.5
u30,BCwave_b15_u30_n3_s0,1.5,3,0,975.0,1.1964317662848367,1.2084488174484753,44.5
u30,BCwave_b15_u30_n3_s0,1.5,3,0,1000.0,0.02065790896241803,1.2009993235424574,44.5
u30,BCwave_b15_u30_n3_s5,1.5,3,5,10.0,0.03307647450387271,0.0865129671169765,49.5
u30,BCwave_b15_u30_n3_s5,1.5,3,5,50.0,2.5847848653793335,0.1547375984461735,49.5
u30,BCwave_b15_u30_n3_s5,1.5,3,5,100.0,10.183357551362779,0.3797754703581382,49.5
u30,BCwave_b15_u30_n3_s5,1.5,3,5,150.0,17.88919981850518,0.5750455417413775,49.5
u30,BCwave_b15_u30_n3_s5,1.5,3,5,200.0,23.765065966712104,0.5348046194426345,49.5
u30,BCwave_b15_u30_n3_s5,1.5,3,5,250.0,27.54736170768738,0.36910380658103664,49.5
u30,BCwave_b15_u30_n3_s5,1.5,3,5,300.0,29.50737827618917,0.16984006877432165,49.5
u30,BCwave_b15_u30_n3_s5,1.5,3,5,400.0,29.437335602442424,0.21476728368778575,49.5
u30,BCwave_b15_u30_n3_s5,1.5,3,5,500.0,26.104518932766386,0.53988821256392,49.5
u30,BCwave_b15_u30_n3_s5,1.5,3,5,600.0,21.200151941511365,0.8066799356020805,49.5
u30,BCwave_b15_u30_n3_s5,1.5,3,5,700.0,15.708739116456773,1.010952372520037,49.5
u30,BCwave_b15_u30_n3_s5,1.5,3,5,850.0,7.4949880931112505,1.2303309565809322,49.5
u30,BCwave_b15_u30_n3_s5,1.5,3,5,925.0,3.6387491007645925,1.317098918866912,49.5
u30,BCwave_b15_u30_n3_s5,1.5,3,5,975.0,1.1983618795871736,1.3359320411736932,49.5
u30,BCwave_b15_u30_n3_s5,1.5,3,5,1000.0,0.022729221019037342,1.328269568576484,49.5
u30,BCwave_b15_u30_n3_s10,1.5,3,10,10.0,0.03453901658584881,0.09255700375269023,54.5
u30,BCwave_b15_u30_n3_s10,1.5,3,10,50.0,2.5868591593371497,0.16645136073912833,54.5
u30,BCwave_b15_u30_n3_s10,1.5,3,10,100.0,10.184675674968295,0.4095371435348014,54.5
u30,BCwave_b15_u30_n3_s10,1.5,3,10,150.0,17.888852061165704,0.6131850026270532,54.5
u30,BCwave_b15_u30_n3_s10,1.5,3,10,200.0,23.763165781233045,0.5583186523566469,54.5
u30,BCwave_b15_u30_n3_s10,1.5,3,10,250.0,27.544398673375447,0.3798131812654924,54.5
u30,BCwave_b15_u30_n3_s10,1.5,3,10,300.0,29.50389750268724,0.1733962911023851,54.5
u30,BCwave_b15_u30_n3_s10,1.5,3,10,400.0,29.434124273724027,0.2183012742497687,54.5
u30,BCwave_b15_u30_n3_s10,1.5,3,10,500.0,26.10250761773851,0.5514100526741152,54.5
u30,BCwave_b15_u30_n3_s10,1.5,3,10,600.0,21.19929526117113,0.8328863930514284,54.5
u30,BCwave_b15_u30_n3_s10,1.5,3,10,700.0,15.70868771870931,1.0591858251148536,54.5
u30,BCwave_b15_u30_n3_s10,1.5,3,10,850.0,7.495773258474138,1.3208678837499725,54.5
u30,BCwave_b15_u30_n3_s10,1.5,3,10,925.0,3.639917644527223,1.430795543658021,54.5
u30,BCwave_b15_u30_n3_s10,1.5,3,10,975.0,1.1997884968916575,1.4604461545652638,54.5
u30,BCwave_b15_u30_n3_s10,1.5,3,10,1000.0,0.024578514912385194,1.4556096253931587,54.5
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,10.0,0.03057965146019544,0.06438300250327084,34.5
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,50.0,2.5731174601448905,0.11356070496579855,34.5
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,100.0,10.152362812889947,0.27711389404891984,34.5
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,150.0,17.840942896736994,0.43207162992645376,34.5
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,200.0,23.704163212246364,0.42695330335031545,34.5
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,250.0,27.478364854388765,0.30877565740093504,34.5
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,300.0,29.434032572640312,0.1460760327254276,34.5
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,400.0,29.363312890794543,0.18748232855684055,34.5
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,500.0,26.036733606126575,0.4612216567523128,34.5
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,600.0,21.14321960873074,0.6592774123546298,34.5
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,700.0,15.665264966752794,0.7841849029977962,34.5
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,850.0,7.4725642893049455,0.8930062711269444,34.5
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,925.0,3.626301043563419,0.935931508639646,34.5
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,975.0,1.1921903984414206,0.9439431977447781,34.5
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,1000.0,0.018910092222638595,0.9378275626519348,34.5
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,10.0,0.026279518046067096,0.07381054522067285,40.5
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,50.0,2.5712169183625115,0.1308926938678042,40.5
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,100.0,10.154250881406996,0.3201099842861946,40.5
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,150.0,17.845685079362656,0.49352518131035955,40.5
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,200.0,23.710878319210476,0.4757914074863382,40.5
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,250.0,27.48631830745273,0.33718579320611175,40.5
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,300.0,29.442685296800402,0.15753157186770184,40.5
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,400.0,29.372261577182346,0.20086498665149496,40.5
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,500.0,26.044934272766113,0.49938043819836003,40.5
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,600.0,21.149643060896132,0.7287219868605757,40.5
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,700.0,15.669170829984877,0.8868771626290476,40.5
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,850.0,7.472359620200264,1.0367713942809433,40.5
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,925.0,3.624135314093696,1.0940182507991247,40.5
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,975.0,1.1887903379069433,1.1045501257294692,40.5
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,1000.0,0.015139629108307417,1.0972644997991106,40.5
u30,BCwave_b15_u30_n6_s0,1.5,6,0,10.0,0.031664844018976304,0.07963393269920117,44.5
u30,BCwave_b15_u30_n6_s0,1.5,6,0,50.0,2.576789230770535,0.1414314283366364,44.5
u30,BCwave_b15_u30_n6_s0,1.5,6,0,100.0,10.158993464046054,0.34606505395810055,44.5
u30,BCwave_b15_u30_n6_s0,1.5,6,0,150.0,17.849131245083278,0.5318776874090151,44.5
u30,BCwave_b15_u30_n6_s0,1.5,6,0,200.0,23.71333161989848,0.5095605104191832,44.5
u30,BCwave_b15_u30_n6_s0,1.5,6,0,250.0,27.48821631007724,0.359410804916687,44.5
u30,BCwave_b15_u30_n6_s0,1.5,6,0,300.0,29.44436919424269,0.16746550906503543,44.5
u30,BCwave_b15_u30_n6_s0,1.5,6,0,400.0,29.374208323160808,0.21326700989622932,44.5
u30,BCwave_b15_u30_n6_s0,1.5,6,0,500.0,26.047632016075983,0.5318982637339668,44.5
u30,BCwave_b15_u30_n6_s0,1.5,6,0,600.0,21.1530912399292,0.7809566521810732,44.5
u30,BCwave_b15_u30_n6_s0,1.5,6,0,700.0,15.673228685061137,0.9571597290526821,44.5
u30,BCwave_b15_u30_n6_s0,1.5,6,0,850.0,7.4771166854434545,1.1269415761361414,44.5
u30,BCwave_b15_u30_n6_s0,1.5,6,0,925.0,3.629185707701577,1.1895102782271678,44.5
u30,BCwave_b15_u30_n6_s0,1.5,6,0,975.0,1.1940312067667642,1.1994262361311048,44.5
u30,BCwave_b15_u30_n6_s0,1.5,6,0,1000.0,0.020638749047490516,1.1906789936324365,44.5
u30,BCwave_b15_u30_n6_s5,1.5,6,5,10.0,0.03310299657880225,0.08636824992078554,49.5
u30,BCwave_b15_u30_n6_s5,1.5,6,5,50.0,2.5797432621320087,0.1539958004294543,49.5
u30,BCwave_b15_u30_n6_s5,1.5,6,5,100.0,10.163559216923185,0.3774230904857412,49.5
u30,BCwave_b15_u30_n6_s5,1.5,6,5,150.0,17.854458618164063,0.5753980981004414,49.5
u30,BCwave_b15_u30_n6_s5,1.5,6,5,200.0,23.718935118781197,0.5422253569613994,49.5
u30,BCwave_b15_u30_n6_s5,1.5,6,5,250.0,27.49391337500678,0.3777415069780432,49.5
u30,BCwave_b15_u30_n6_s5,1.5,6,5,300.0,29.450148105621338,0.1747479256896779,49.5
u30,BCwave_b15_u30_n6_s5,1.5,6,5,400.0,29.380260350969102,0.2216692891919277,49.5
u30,BCwave_b15_u30_n6_s5,1.5,6,5,500.0,26.053925445344714,0.5558249048540588,49.5
u30,BCwave_b15_u30_n6_s5,1.5,6,5,600.0,21.15908119413588,0.8253584765836954,49.5
u30,BCwave_b15_u30_n6_s5,1.5,6,5,700.0,15.678337168693542,1.0257256140793838,49.5
u30,BCwave_b15_u30_n6_s5,1.5,6,5,850.0,7.480530875258975,1.2305292408366968,49.5
u30,BCwave_b15_u30_n6_s5,1.5,6,5,925.0,3.631789720720715,1.307218618080365,49.5
u30,BCwave_b15_u30_n6_s5,1.5,6,5,975.0,1.1961322946680917,1.3197530212726993,49.5
u30,BCwave_b15_u30_n6_s5,1.5,6,5,1000.0,0.022752895797369554,1.3097210071342011,49.5
u30,BCwave_b15_u30_n6_s10,1.5,6,10,10.0,0.03450560967386183,0.0924040428447127,54.5
u30,BCwave_b15_u30_n6_s10,1.5,6,10,50.0,2.5815496351983813,0.16542053283535485,54.5
u30,BCwave_b15_u30_n6_s10,1.5,6,10,100.0,10.163926129870944,0.4061344395973022,54.5
u30,BCwave_b15_u30_n6_s10,1.5,6,10,150.0,17.85247254901462,0.6141309335168978,54.5
u30,BCwave_b15_u30_n6_s10,1.5,6,10,200.0,23.714868179957072,0.5694424088295182,54.5
u30,BCwave_b15_u30_n6_s10,1.5,6,10,250.0,27.488440895080565,0.3921263914184964,54.5
u30,BCwave_b15_u30_n6_s10,1.5,6,10,300.0,29.443979517618814,0.18022287703163112,54.5
u30,BCwave_b15_u30_n6_s10,1.5,6,10,400.0,29.374383454852634,0.22777012440221797,54.5
u30,BCwave_b15_u30_n6_s10,1.5,6,10,500.0,26.04955120616489,0.5735459192989694,54.5
u30,BCwave_b15_u30_n6_s10,1.5,6,10,600.0,21.156306319766575,0.8596351179253359,54.5
u30,BCwave_b15_u30_n6_s10,1.5,6,10,700.0,15.676865612135993,1.0812834724681222,54.5
u30,BCwave_b15_u30_n6_s10,1.5,6,10,850.0,7.480650639533996,1.321570733052448,54.5
u30,BCwave_b15_u30_n6_s10,1.5,6,10,925.0,3.6326294196976554,1.4153799000434042,54.5
u30,BCwave_b15_u30_n6_s10,1.5,6,10,975.0,1.1974521580669615,1.433969023459176,54.5
