ensemble,case,b,n,s,pressure_hpa,initial_zonal_wind_at_jet_core_m_s-1,initial_eady_growth_rate_day-1,initial_jet_core_latitude_deg
u30,BCwave_b15_u30_n6_s10,1.5,6,10,1000.0,0.024664184836238848,1.4245201894204955,54.5
u30,BCwave_b2_u30_n1_s-10,2.0,1,-10,10.0,0.803661637339327,0.0067267203518412404,34.5
u30,BCwave_b2_u30_n1_s-10,2.0,1,-10,50.0,11.139333030912612,0.17237433382896125,34.5
u30,BCwave_b2_u30_n1_s-10,2.0,1,-10,100.0,21.44431987868415,0.24703995138511944,34.5
u30,BCwave_b2_u30_n1_s-10,2.0,1,-10,150.0,27.041950994067722,0.23793299751868177,34.5
u30,BCwave_b2_u30_n1_s-10,2.0,1,-10,200.0,29.505802790323894,0.11962793112949008,34.5
u30,BCwave_b2_u30_n1_s-10,2.0,1,-10,250.0,30.026823483573065,0.023858686822827477,34.5
u30,BCwave_b2_u30_n1_s-10,2.0,1,-10,300.0,29.34051406118605,0.1568493138171429,34.5
u30,BCwave_b2_u30_n1_s-10,2.0,1,-10,400.0,25.997263039482963,0.3670893895393489,34.5
u30,BCwave_b2_u30_n1_s-10,2.0,1,-10,500.0,21.50506134033203,0.5077131569769262,34.5
u30,BCwave_b2_u30_n1_s-10,2.0,1,-10,600.0,16.740323040220474,0.5941889335759537,34.5
u30,BCwave_b2_u30_n1_s-10,2.0,1,-10,700.0,12.089099775420294,0.641739854921229,34.5
u30,BCwave_b2_u30_n1_s-10,2.0,1,-10,850.0,5.658109080791474,0.6823615461766045,34.5
u30,BCwave_b2_u30_n1_s-10,2.0,1,-10,925.0,2.737209667099847,0.7039563071581614,34.5
u30,BCwave_b2_u30_n1_s-10,2.0,1,-10,975.0,0.9017058721847004,0.7078121310430361,34.5
u30,BCwave_b2_u30_n1_s-10,2.0,1,-10,1000.0,0.018410530117090377,0.7033859255768584,34.5
u30,BCwave_b2_u30_n1_s-5,2.0,1,-5,10.0,0.8046244887842072,0.0075988384052783735,39.5
u30,BCwave_b2_u30_n1_s-5,2.0,1,-5,50.0,11.141160488128662,0.19380065356291515,39.5
u30,BCwave_b2_u30_n1_s-5,2.0,1,-5,100.0,21.446029069688585,0.2751443001595016,39.5
u30,BCwave_b2_u30_n1_s-5,2.0,1,-5,150.0,27.043626266055636,0.2591395226619851,39.5
u30,BCwave_b2_u30_n1_s-5,2.0,1,-5,200.0,29.50755525165134,0.12808814801323629,39.5
u30,BCwave_b2_u30_n1_s-5,2.0,1,-5,250.0,30.02868349817064,0.025400149337095883,39.5
u30,BCwave_b2_u30_n1_s-5,2.0,1,-5,300.0,29.342486969629924,0.16713334292233767,39.5
u30,BCwave_b2_u30_n1_s-5,2.0,1,-5,400.0,25.999419588512843,0.39484478069562146,39.5
u30,BCwave_b2_u30_n1_s-5,2.0,1,-5,500.0,21.50725900861952,0.5541462617680071,39.5
u30,BCwave_b2_u30_n1_s-5,2.0,1,-5,600.0,16.742339001761543,0.65945244430266,39.5
u30,BCwave_b2_u30_n1_s-5,2.0,1,-5,700.0,12.090795267952814,0.7230285015399266,39.5
u30,BCwave_b2_u30_n1_s-5,2.0,1,-5,850.0,5.659322530693478,0.7796159776902114,39.5
u30,BCwave_b2_u30_n1_s-5,2.0,1,-5,925.0,2.7382341391510434,0.80573739641042,39.5
u30,BCwave_b2_u30_n1_s-5,2.0,1,-5,975.0,0.902599440018336,0.8085754724954691,39.5
u30,BCwave_b2_u30_n1_s-5,2.0,1,-5,1000.0,0.01936294057927499,0.8022451139075026,39.5
u30,BCwave_b2_u30_n1_s0,2.0,1,0,10.0,0.8054903604918056,0.008427262333362417,44.5
u30,BCwave_b2_u30_n1_s0,2.0,1,0,50.0,11.142522629102071,0.21382926940225988,44.5
u30,BCwave_b2_u30_n1_s0,2.0,1,0,100.0,21.446885702345106,0.3004236741930513,44.5
u30,BCwave_b2_u30_n1_s0,2.0,1,0,150.0,27.04424956639608,0.27641390179737774,44.5
u30,BCwave_b2_u30_n1_s0,2.0,1,0,200.0,29.50819863743252,0.13439606660271233,44.5
u30,BCwave_b2_u30_n1_s0,2.0,1,0,250.0,30.02948937945896,0.02649773200571461,44.5
u30,BCwave_b2_u30_n1_s0,2.0,1,0,300.0,29.343497959772744,0.17455033321756594,44.5
u30,BCwave_b2_u30_n1_s0,2.0,1,0,400.0,26.00084284146627,0.4159378464191564,44.5
u30,BCwave_b2_u30_n1_s0,2.0,1,0,500.0,21.508930317560832,0.5918705835075485,44.5
u30,BCwave_b2_u30_n1_s0,2.0,1,0,600.0,16.743957212236193,0.716025745336947,44.5
u30,BCwave_b2_u30_n1_s0,2.0,1,0,700.0,12.092198099030389,0.7975300513395521,44.5
u30,BCwave_b2_u30_n1_s0,2.0,1,0,850.0,5.660319536262088,0.8742128241783818,44.5
u30,BCwave_b2_u30_n1_s0,2.0,1,0,925.0,2.7390158825450475,0.9066890964103529,44.5
u30,BCwave_b2_u30_n1_s0,2.0,1,0,975.0,0.9032834536499448,0.9084805317855865,44.5
u30,BCwave_b2_u30_n1_s0,2.0,1,0,1000.0,0.02008924412527651,0.89972850689623,44.5
u30,BCwave_b2_u30_n1_s5,2.0,1,5,10.0,0.8073792710900307,0.009208056337351672,49.5
u30,BCwave_b2_u30_n1_s5,2.0,1,5,50.0,11.144840251074896,0.23230556699036428,49.5
u30,BCwave_b2_u30_n1_s5,2.0,1,5,100.0,21.448438957002427,0.322795459469361,49.5
u30,BCwave_b2_u30_n1_s5,2.0,1,5,150.0,27.045294957690768,0.29018787848764216,49.5
u30,BCwave_b2_u30_n1_s5,2.0,1,5,200.0,29.50908014509413,0.13896212119921955,49.5
u30,BCwave_b2_u30_n1_s5,2.0,1,5,250.0,30.03041762246026,0.027267207833028002,49.5
u30,BCwave_b2_u30_n1_s5,2.0,1,5,300.0,29.344589646657308,0.17974384605209798,49.5
u30,BCwave_b2_u30_n1_s5,2.0,1,5,400.0,26.00237686898973,0.43150113369872456,49.5
u30,BCwave_b2_u30_n1_s5,2.0,1,5,500.0,21.510828998353745,0.6215151127547196,49.5
u30,BCwave_b2_u30_n1_s5,2.0,1,5,600.0,16.745988506740993,0.7631557410612156,49.5
u30,BCwave_b2_u30_n1_s5,2.0,1,5,700.0,12.094183519151475,0.8629630100621949,49.5
u30,BCwave_b2_u30_n1_s5,2.0,1,5,850.0,5.662209096219804,0.9632198606898721,49.5
u30,BCwave_b2_u30_n1_s5,2.0,1,5,925.0,2.7408724864323935,1.0045375876080966,49.5
u30,BCwave_b2_u30_n1_s5,2.0,1,5,975.0,0.9051309166683091,1.006907975533877,49.5
u30,BCwave_b2_u30_n1_s5,2.0,1,5,1000.0,0.022111839072892932,0.9964224370211278,49.5
u30,BCwave_b2_u30_n1_s10,2.0,1,10,10.0,0.8093817636370659,0.00992640226337923,54.5
u30,BCwave_b2_u30_n1_s10,2.0,1,10,50.0,11.14651631779141,0.24907133029135028,54.5
u30,BCwave_b2_u30_n1_s10,2.0,1,10,100.0,21.448770395914714,0.34225132944322334,54.5
u30,BCwave_b2_u30_n1_s10,2.0,1,10,150.0,27.044818761613634,0.30096312493748906,54.5
u30,BCwave_b2_u30_n1_s10,2.0,1,10,200.0,29.50830618540446,0.1421858247678099,54.5
u30,BCwave_b2_u30_n1_s10,2.0,1,10,250.0,30.029676898320517,0.027780311089646067,54.5
u30,BCwave_b2_u30_n1_s10,2.0,1,10,300.0,29.344061183929444,0.18325180984924405,54.5
u30,BCwave_b2_u30_n1_s10,2.0,1,10,400.0,26.002507787280614,0.44268437056708176,54.5
u30,BCwave_b2_u30_n1_s10,2.0,1,10,500.0,21.511574602127077,0.6442367184035617,54.5
u30,BCwave_b2_u30_n1_s10,2.0,1,10,600.0,16.747085523605346,0.8012747452570831,54.5
u30,BCwave_b2_u30_n1_s10,2.0,1,10,700.0,12.095473125245835,0.918545136433062,54.5
u30,BCwave_b2_u30_n1_s10,2.0,1,10,850.0,5.663674861854977,1.044759104076248,54.5
u30,BCwave_b2_u30_n1_s10,2.0,1,10,925.0,2.742442776097192,1.0979031951260034,54.5
u30,BCwave_b2_u30_n1_s10,2.0,1,10,975.0,0.9067854030264748,1.10333964032791,54.5
u30,BCwave_b2_u30_n1_s10,2.0,1,10,1000.0,0.02401238472767141,1.0922401761373948,54.5
u30,BCwave_b2_u30_n3_s-10,2.0,3,-10,10.0,0.8024211030867364,0.006724128654510694,34.5
u30,BCwave_b2_u30_n3_s-10,2.0,3,-10,50.0,11.122542757458158,0.17218004495618394,34.5
u30,BCwave_b2_u30_n3_s-10,2.0,3,-10,100.0,21.412021525700887,0.24608623297399884,34.5
u30,BCwave_b2_u30_n3_s-10,2.0,3,-10,150.0,27.001218191782634,0.23539211272546798,34.5
u30,BCwave_b2_u30_n3_s-10,2.0,3,-10,200.0,29.461363903681438,0.11770075536339651,34.5
u30,BCwave_b2_u30_n3_s-10,2.0,3,-10,250.0,29.981612555185954,0.023432433695687097,34.5
u30,BCwave_b2_u30_n3_s-10,2.0,3,-10,300.0,29.296352100372314,0.15407342698351686,34.5
u30,BCwave_b2_u30_n3_s-10,2.0,3,-10,400.0,25.958179457982382,0.36161759795626347,34.5
u30,BCwave_b2_u30_n3_s-10,2.0,3,-10,500.0,21.472763586044312,0.5021708431194408,34.5
u30,BCwave_b2_u30_n3_s-10,2.0,3,-10,600.0,16.715224239561294,0.590115625313853,34.5
u30,BCwave_b2_u30_n3_s-10,2.0,3,-10,700.0,12.070997201071846,0.6395878205059738,34.5
u30,BCwave_b2_u30_n3_s-10,2.0,3,-10,850.0,5.649673521518707,0.6828651042089051,34.5
u30,BCwave_b2_u30_n3_s-10,2.0,3,-10,925.0,2.7331667204697925,0.7057364978231303,34.5
u30,BCwave_b2_u30_n3_s-10,2.0,3,-10,975.0,0.9004244915313191,0.7100299161716261,34.5
u30,BCwave_b2_u30_n3_s-10,2.0,3,-10,1000.0,0.018448606768246615,0.7055911693622305,34.5
u30,BCwave_b2_u30_n3_s-5,2.0,3,-5,10.0,0.8035069126221869,0.007586923906089706,39.5
u30,BCwave_b2_u30_n3_s-5,2.0,3,-5,50.0,11.125514867570665,0.19352879426941566,39.5
u30,BCwave_b2_u30_n3_s-5,2.0,3,-5,100.0,21.415905486212836,0.2748457307976564,39.5
u30,BCwave_b2_u30_n3_s-5,2.0,3,-5,150.0,27.005630238850912,0.25900640988500184,39.5
u30,BCwave_b2_u30_n3_s-5,2.0,3,-5,200.0,29.466101614634194,0.1280659373058508,39.5
u30,BCwave_b2_u30_n3_s-5,2.0,3,-5,250.0,29.986512168248495,0.025395800695985443,39.5
u30,BCwave_b2_u30_n3_s-5,2.0,3,-5,300.0,29.301298014322917,0.16712412680222893,39.5
u30,BCwave_b2_u30_n3_s-5,2.0,3,-5,400.0,25.962955156962078,0.3948338126749788,39.5
u30,BCwave_b2_u30_n3_s-5,2.0,3,-5,500.0,21.477122884326512,0.5540918364728267,39.5
u30,BCwave_b2_u30_n3_s-5,2.0,3,-5,600.0,16.718899318906995,0.6592808896962116,39.5
u30,BCwave_b2_u30_n3_s-5,2.0,3,-5,700.0,12.07389826244778,0.7226726037911604,39.5
u30,BCwave_b2_u30_n3_s-5,2.0,3,-5,850.0,5.651457691192627,0.7789387930157085,39.5
u30,BCwave_b2_u30_n3_s-5,2.0,3,-5,925.0,2.734461317459742,0.8049921488155573,39.5
u30,BCwave_b2_u30_n3_s-5,2.0,3,-5,975.0,0.9014121914903322,0.8073246774604078,39.5
u30,BCwave_b2_u30_n3_s-5,2.0,3,-5,1000.0,0.019440202905954922,0.8005163094630283,39.5
u30,BCwave_b2_u30_n3_s0,2.0,3,0,10.0,0.8043530508875847,0.008402050531170557,44.5
u30,BCwave_b2_u30_n3_s0,2.0,3,0,50.0,11.127140257093641,0.2134416321566142,44.5
u30,BCwave_b2_u30_n3_s0,2.0,3,0,100.0,21.417309082878962,0.30099607000307604,44.5
u30,BCwave_b2_u30_n3_s0,2.0,3,0,150.0,27.006992801030478,0.27916817216417317,44.5
u30,BCwave_b2_u30_n3_s0,2.0,3,0,200.0,29.46757827864753,0.13647939918370364,44.5
u30,BCwave_b2_u30_n3_s0,2.0,3,0,250.0,29.988160377078586,0.026950120112038976,44.5
u30,BCwave_b2_u30_n3_s0,2.0,3,0,300.0,29.303111362457276,0.17753326172160655,44.5
u30,BCwave_b2_u30_n3_s0,2.0,3,0,400.0,25.965046548843382,0.42209182940687323,44.5
u30,BCwave_b2_u30_n3_s0,2.0,3,0,500.0,21.479305341508653,0.5984555759935424,44.5
u30,BCwave_b2_u30_n3_s0,2.0,3,0,600.0,16.72090080579122,0.7209835431663602,44.5
u30,BCwave_b2_u30_n3_s0,2.0,3,0,700.0,12.075566265318129,0.7997258435721796,44.5
u30,BCwave_b2_u30_n3_s0,2.0,3,0,850.0,5.652568803893195,0.8716326420392884,44.5
u30,BCwave_b2_u30_n3_s0,2.0,3,0,925.0,2.7353014899624717,0.9015870532451393,44.5
u30,BCwave_b2_u30_n3_s0,2.0,3,0,975.0,0.9020981323387888,0.9023037804921209,44.5
u30,BCwave_b2_u30_n3_s0,2.0,3,0,1000.0,0.020154144297804225,0.893373713079032,44.5
u30,BCwave_b2_u30_n3_s5,2.0,3,5,10.0,0.8063445437285636,0.009165351489107224,49.5
u30,BCwave_b2_u30_n3_s5,2.0,3,5,50.0,11.130341786808438,0.23178980220663756,49.5
u30,BCwave_b2_u30_n3_s5,2.0,3,5,100.0,21.42059368027581,0.3244419138436815,49.5
u30,BCwave_b2_u30_n3_s5,2.0,3,5,150.0,27.010216352674696,0.29609000649414624,49.5
u30,BCwave_b2_u30_n3_s5,2.0,3,5,200.0,29.470822122361923,0.14317113231556514,49.5
u30,BCwave_b2_u30_n3_s5,2.0,3,5,250.0,29.99149210717943,0.02816769270185927,49.5
u30,BCwave_b2_u30_n3_s5,2.0,3,5,300.0,29.306562206480237,0.18567972718991205,49.5
u30,BCwave_b2_u30_n3_s5,2.0,3,5,400.0,25.968687550226846,0.44396830899442474,49.5
u30,BCwave_b2_u30_n3_s5,2.0,3,5,500.0,21.482966502507526,0.6353128887033385,49.5
u30,BCwave_b2_u30_n3_s5,2.0,3,5,600.0,16.724313026004367,0.7740971672315795,49.5
u30,BCwave_b2_u30_n3_s5,2.0,3,5,700.0,12.078546277681987,0.8683351199798204,49.5
u30,BCwave_b2_u30_n3_s5,2.0,3,5,850.0,5.654925154315101,0.958060684901372,49.5
u30,BCwave_b2_u30_n3_s5,2.0,3,5,925.0,2.7373913089434305,0.9935510032907114,49.5
u30,BCwave_b2_u30_n3_s5,2.0,3,5,975.0,0.9040412578317855,0.9926516080275172,49.5
u30,BCwave_b2_u30_n3_s5,2.0,3,5,1000.0,0.022206184038986977,0.9810616779140255,49.5
u30,BCwave_b2_u30_n3_s10,2.0,3,10,10.0,0.808225792646408,0.009864151915647932,54.5
u30,BCwave_b2_u30_n3_s10,2.0,3,10,50.0,11.131320065922207,0.24837277223337978,54.5
u30,BCwave_b2_u30_n3_s10,2.0,3,10,100.0,21.41960246298048,0.3450515046066508,54.5
u30,BCwave_b2_u30_n3_s10,2.0,3,10,150.0,27.008076598909167,0.31000635746775745,54.5
u30,BCwave_b2_u30_n3_s10,2.0,3,10,200.0,29.468245220184325,0.14838610968909446,54.5
u30,BCwave_b2_u30_n3_s10,2.0,3,10,250.0,29.98892290327284,0.029092888463855503,54.5
u30,BCwave_b2_u30_n3_s10,2.0,3,10,300.0,29.304242504967583,0.19190379317473805,54.5
u30,BCwave_b2_u30_n3_s10,2.0,3,10,400.0,25.967225885391237,0.46111405065005245,54.5
u30,BCwave_b2_u30_n3_s10,2.0,3,10,500.0,21.482383892271255,0.6651368119204709,54.5
u30,BCwave_b2_u30_n3_s10,2.0,3,10,600.0,16.724376164542303,0.8183617852290038,54.5
u30,BCwave_b2_u30_n3_s10,2.0,3,10,700.0,12.079076631863911,0.9272094517959693,54.5
u30,BCwave_b2_u30_n3_s10,2.0,3,10,850.0,5.656021832095252,1.0359352643615127,54.5
u30,BCwave_b2_u30_n3_s10,2.0,3,10,925.0,2.738773990339703,1.0789265073935974,54.5
u30,BCwave_b2_u30_n3_s10,2.0,3,10,975.0,0.9056084526909722,1.0790735805276248,54.5
u30,BCwave_b2_u30_n3_s10,2.0,3,10,1000.0,0.024069858721688635,1.0664315011602576,54.5
u30,BCwave_b2_u30_n6_s-10,2.0,6,-10,10.0,0.8004786211583349,0.006711910214341576,34.5
u30,BCwave_b2_u30_n6_s-10,2.0,6,-10,50.0,11.097377859221565,0.17181454986918196,34.5
u30,BCwave_b2_u30_n6_s-10,2.0,6,-10,100.0,21.36368332438999,0.24532566432659494,34.5
u30,BCwave_b2_u30_n6_s-10,2.0,6,-10,150.0,26.94024911986457,0.23410951944210878,34.5
u30,BCwave_b2_u30_n6_s-10,2.0,6,-10,200.0,29.394853242238362,0.1168443541008103,34.5
u30,BCwave_b2_u30_n6_s-10,2.0,6,-10,250.0,29.913959397210014,0.02324393439125085,34.5
u30,BCwave_b2_u30_n6_s-10,2.0,6,-10,300.0,29.23028718630473,0.15286213025339304,34.5
u30,BCwave_b2_u30_n6_s-10,2.0,6,-10,400.0,25.899713283114963,0.35911183715689504,34.5
u30,BCwave_b2_u30_n6_s-10,2.0,6,-10,500.0,21.424451944563124,0.4993640578374045,34.5
u30,BCwave_b2_u30_n6_s-10,2.0,6,-10,600.0,16.67763588163588,0.5876332464017627,34.5
u30,BCwave_b2_u30_n6_s-10,2.0,6,-10,700.0,12.043866287337408,0.6376694791568963,34.5
u30,BCwave_b2_u30_n6_s-10,2.0,6,-10,850.0,5.63697429895401,0.6817957331381567,34.5
u30,BCwave_b2_u30_n6_s-10,2.0,6,-10,925.0,2.727024624082777,0.7051002559297193,34.5
u30,BCwave_b2_u30_n6_s-10,2.0,6,-10,975.0,0.8983982135852178,0.7088035904332044,34.5
u30,BCwave_b2_u30_n6_s-10,2.0,6,-10,1000.0,0.01834469400296257,0.7036651213047044,34.5
u30,BCwave_b2_u30_n6_s-5,2.0,6,-5,10.0,0.797063887781567,0.007744277583249267,40.5
u30,BCwave_b2_u30_n6_s-5,2.0,6,-5,50.0,11.09947219689687,0.1972811747690849,40.5
u30,BCwave_b2_u30_n6_s-5,2.0,6,-5,100.0,21.369993183347916,0.27950871138138383,40.5
u30,BCwave_b2_u30_n6_s-5,2.0,6,-5,150.0,26.94887777964274,0.2619331863963164,40.5
u30,BCwave_b2_u30_n6_s-5,2.0,6,-5,200.0,29.404612175623576,0.12898119059586766,40.5
u30,BCwave_b2_u30_n6_s-5,2.0,6,-5,250.0,29.92407431602478,0.025537009262635444,40.5
u30,BCwave_b2_u30_n6_s-5,2.0,6,-5,300.0,29.240255943934123,0.1681184647104862,40.5
u30,BCwave_b2_u30_n6_s-5,2.0,6,-5,400.0,25.90850444899665,0.39810103236464334,40.5
u30,BCwave_b2_u30_n6_s-5,2.0,6,-5,500.0,21.431410037146673,0.5606530321437059,40.5
u30,BCwave_b2_u30_n6_s-5,2.0,6,-5,600.0,16.682342592875163,0.6697812458091998,40.5
u30,BCwave_b2_u30_n6_s-5,2.0,6,-5,700.0,12.04620340930091,0.7369080539714739,40.5
u30,BCwave_b2_u30_n6_s-5,2.0,6,-5,850.0,5.635989210340711,0.797250526686573,40.5
u30,BCwave_b2_u30_n6_s-5,2.0,6,-5,925.0,2.7245332843727534,0.8245059083022069,40.5
u30,BCwave_b2_u30_n6_s-5,2.0,6,-5,975.0,0.8949717854460081,0.8259776355512599,40.5
u30,BCwave_b2_u30_n6_s-5,2.0,6,-5,1000.0,0.014616093596042547,0.8181271869751034,40.5
u30,BCwave_b2_u30_n6_s0,2.0,6,0,10.0,0.8025406259629462,0.00837523701310736,44.5
u30,BCwave_b2_u30_n6_s0,2.0,6,0,50.0,11.104057057698567,0.21293559945426352,44.5
u30,BCwave_b2_u30_n6_s0,2.0,6,0,100.0,21.373036495844524,0.30106191372574787,44.5
u30,BCwave_b2_u30_n6_s0,2.0,6,0,150.0,26.951245064205594,0.28083657415348734,44.5
u30,BCwave_b2_u30_n6_s0,2.0,6,0,200.0,29.406796916325888,0.13785086504094676,44.5
u30,BCwave_b2_u30_n6_s0,2.0,6,0,250.0,29.926324081420898,0.027251200669137735,44.5
u30,BCwave_b2_u30_n6_s0,2.0,6,0,300.0,29.242688359154595,0.17952191344952498,44.5
u30,BCwave_b2_u30_n6_s0,2.0,6,0,400.0,25.91147338549296,0.426084470933128,44.5
u30,BCwave_b2_u30_n6_s0,2.0,6,0,500.0,21.43495330810547,0.6024734983000926,44.5
u30,BCwave_b2_u30_n6_s0,2.0,6,0,600.0,16.686349397235446,0.7236071347604207,44.5
u30,BCwave_b2_u30_n6_s0,2.0,6,0,700.0,12.05059770213233,0.8002445873660557,44.5
u30,BCwave_b2_u30_n6_s0,2.0,6,0,850.0,5.640860074096256,0.8687258705498336,44.5
u30,BCwave_b2_u30_n6_s0,2.0,6,0,925.0,2.7296144207318624,0.8969424073198277,44.5
u30,BCwave_b2_u30_n6_s0,2.0,6,0,975.0,0.9001922322644128,0.8962427150418291,44.5
u30,BCwave_b2_u30_n6_s0,2.0,6,0,1000.0,0.02002998454837426,0.886566319372869,44.5
u30,BCwave_b2_u30_n6_s5,2.0,6,5,10.0,0.8046636558241315,0.009128591135568492,49.5
u30,BCwave_b2_u30_n6_s5,2.0,6,5,50.0,11.108567582236397,0.23120748582616243,49.5
u30,BCwave_b2_u30_n6_s5,2.0,6,5,100.0,21.3788460360633,0.32510286350333734,49.5
u30,BCwave_b2_u30_n6_s5,2.0,6,5,150.0,26.957642560535007,0.2995923750883499,49.5
u30,BCwave_b2_u30_n6_s5,2.0,6,5,200.0,29.41348910331726,0.14581632224988295,49.5
u30,BCwave_b2_u30_n6_s5,2.0,6,5,250.0,29.93317313194275,0.028738291889522746,49.5
u30,BCwave_b2_u30_n6_s5,2.0,6,5,300.0,29.249588033888074,0.1894514272351042,49.5
u30,BCwave_b2_u30_n6_s5,2.0,6,5,400.0,25.918208106358847,0.4517378392956701,49.5
u30,BCwave_b2_u30_n6_s5,2.0,6,5,500.0,21.441202725304496,0.643585714302617,49.5
u30,BCwave_b2_u30_n6_s5,2.0,6,5,600.0,16.69179328812493,0.7801874818813946,49.5
u30,BCwave_b2_u30_n6_s5,2.0,6,5,700.0,12.055053363906012,0.870672493454634,49.5
u30,BCwave_b2_u30_n6_s5,2.0,6,5,850.0,5.643905988004472,0.9537221103091477,49.5
u30,BCwave_b2_u30_n6_s5,2.0,6,5,925.0,2.7320470266871983,0.9858177122763275,49.5
u30,BCwave_b2_u30_n6_s5,2.0,6,5,975.0,0.9022529674900903,0.9833298677092914,49.5
u30,BCwave_b2_u30_n6_s5,2.0,6,5,1000.0,0.022105289902588587,0.9713183509667223,49.5
u30,BCwave_b2_u30_n6_s10,2.0,6,10,10.0,0.8063809343510204,0.009815187120474193,54.5
u30,BCwave_b2_u30_n6_s10,2.0,6,10,50.0,11.108479788568285,0.24765882584539578,54.5
u30,BCwave_b2_u30_n6_s10,2.0,6,10,100.0,21.375882069269817,0.34631107964415175,54.5
u30,BCwave_b2_u30_n6_s10,2.0,6,10,150.0,26.953018569946288,0.3153502321020038,54.5
u30,BCwave_b2_u30_n6_s10,2.0,6,10,200.0,29.40821191469828,0.15225954320632204,54.5
u30,BCwave_b2_u30_n6_s10,2.0,6,10,250.0,29.927860159344142,0.02992028043230132,54.5
u30,BCwave_b2_u30_n6_s10,2.0,6,10,300.0,29.244590218861898,0.19737165892395694,54.5
u30,BCwave_b2_u30_n6_s10,2.0,6,10,400.0,25.914374134275647,0.4725434728167187,54.5
u30,BCwave_b2_u30_n6_s10,2.0,6,10,500.0,21.438657342063056,0.6776368706272792,54.5
u30,BCwave_b2_u30_n6_s10,2.0,6,10,600.0,16.69031867980957,0.827968613606875,54.5
u30,BCwave_b2_u30_n6_s10,2.0,6,10,700.0,12.054465341567994,0.9313240999999458,54.5
u30,BCwave_b2_u30_n6_s10,2.0,6,10,850.0,5.644471467865838,1.0296268848614227,54.5
u30,BCwave_b2_u30_n6_s10,2.0,6,10,925.0,2.733148208591673,1.0670297668548585,54.5
u30,BCwave_b2_u30_n6_s10,2.0,6,10,975.0,0.9037133857607842,1.064406995666032,54.5
u30,BCwave_b2_u30_n6_s10,2.0,6,10,1000.0,0.024000366323477667,1.0509769453866338,54.5
